order_id,customer_id,order_date,category,product,price,quantity,total_price,state,region,payment_method
5181,S32738,31-08-2023 03:37,Books,Biography,253.75,3,761.25,Andhra Pradesh,South,Debit Card
9638,N02182,07-05-2024 07:16,Apparel,T-shirt,1705.08,5,8525.4,Uttar Pradesh,North,UPI
66,E95371,16-04-2023 08:02,Home Goods,Coffee Maker,1833.12,4,7332.48,West Bengal,East,Debit Card
521,S92211,08-04-2023 05:48,Beauty,Sunscreen,1933.68,3,5801.04,Andhra Pradesh,South,PayPal
8854,S40829,06-04-2024 10:59,Home Goods,Blender,1874.05,3,5622.15,Karnataka,South,Bank Transfer
6267,W71334,28-03-2023 10:34,Groceries,Eggs,316.18,1,316.18,Gujarat,West,Credit Card
7419,E69993,31-03-2023 11:43,Apparel,Sneakers,1070.3,5,5351.5,West Bengal,East,Credit Card
8931,E13988,12-08-2024 02:54,Apparel,T-shirt,107.63,4,430.52,Bihar,East,Bank Transfer
6813,W89243,11-09-2024 00:39,Beauty,Sunscreen,1925.33,1,1925.33,Madhya Pradesh,West,UPI
3287,S86470,01-01-2024 03:30,Electronics,Smartwatch,1658.27,1,1658.27,Andhra Pradesh,South,UPI
5981,E96985,14-01-2023 23:14,Home Goods,Desk Lamp,623.47,1,623.47,Bihar,East,Debit Card
6841,N62447,30-04-2024 00:46,Apparel,Jacket,472.92,1,472.92,Rajasthan,North,Bank Transfer
7248,E78263,15-07-2023 03:40,Apparel,Jeans,1567.89,2,3135.78,West Bengal,East,Credit Card
2119,S33693,04-11-2023 20:00,Electronics,Smartphone,1958.25,1,1958.25,Andhra Pradesh,South,Bank Transfer
9839,S16582,01-12-2024 03:33,Home Goods,Coffee Maker,584.99,2,1169.98,Andhra Pradesh,South,Credit Card
8439,N56278,29-06-2023 05:16,Groceries,Milk,1954.36,1,1954.36,Uttar Pradesh,North,Debit Card
2977,S03874,09-08-2023 16:20,Electronics,Headphones,1150.96,5,5754.8,Tamil Nadu,South,Bank Transfer
7332,S70996,04-01-2023 12:04,Beauty,Sunscreen,103.78,5,518.9,Karnataka,South,Debit Card
1119,S73324,21-06-2023 05:33,Beauty,Sunscreen,1922.42,2,3844.84,Andhra Pradesh,South,Credit Card
6607,S09816,09-08-2023 08:33,Electronics,Laptop,1933.5,1,1933.5,Karnataka,South,Debit Card
4121,S07475,06-08-2023 20:54,Books,Kids' Book,1814.27,2,3628.54,Andhra Pradesh,South,PayPal
5536,N67849,05-06-2023 09:40,Electronics,Laptop,1688.11,1,1688.11,Rajasthan,North,PayPal
8112,W77470,08-09-2023 04:52,Beauty,Lipstick,1065.55,4,4262.2,Gujarat,West,UPI
4957,W08882,14-04-2024 20:53,Books,Biography,177.67,4,710.68,Maharashtra,West,Bank Transfer
657,N72191,08-07-2024 12:58,Electronics,Tablet,1885.08,2,3770.16,Uttar Pradesh,North,Debit Card
9615,N52929,10-04-2023 22:28,Groceries,Bread,416.37,1,416.37,Uttar Pradesh,North,Bank Transfer
3142,W00130,24-12-2024 08:04,Groceries,Fruits,632.34,1,632.34,Madhya Pradesh,West,PayPal
9824,W75785,16-10-2023 05:29,Apparel,Jacket,1140.2,4,4560.8,Gujarat,West,Bank Transfer
8727,W16847,12-09-2023 15:48,Electronics,Tablet,1742.4,1,1742.4,Maharashtra,West,Bank Transfer
1091,S82459,23-12-2024 19:17,Groceries,Bread,543.13,2,1086.26,Karnataka,South,UPI
9245,W93871,30-06-2024 12:29,Groceries,Bread,416.88,5,2084.4,Gujarat,West,Bank Transfer
6904,E69882,08-07-2024 23:51,Beauty,Shampoo,776.54,1,776.54,West Bengal,East,PayPal
6996,E24674,12-09-2024 12:28,Beauty,Shampoo,369.77,4,1479.08,Bihar,East,Debit Card
6784,S27579,14-03-2024 16:07,Beauty,Moisturizer,1436.95,3,4310.85,Tamil Nadu,South,UPI
4286,N32233,21-08-2024 12:45,Home Goods,Pillow,1267.27,4,5069.08,Rajasthan,North,PayPal
9233,W04650,18-04-2023 07:31,Beauty,Perfume,335.74,4,1342.96,Madhya Pradesh,West,Credit Card
4001,S48070,11-10-2024 12:18,Groceries,Eggs,689.02,3,2067.06,Tamil Nadu,South,Bank Transfer
9670,S02911,24-12-2023 17:09,Beauty,Moisturizer,1172.34,3,3517.02,Andhra Pradesh,South,UPI
3548,W21969,25-10-2024 05:20,Groceries,Bread,492.66,3,1477.98,Gujarat,West,UPI
6298,E34013,08-03-2023 12:08,Books,Biography,1040.01,2,2080.02,Bihar,East,UPI
8197,E02098,08-03-2024 19:47,Books,Fiction Novel,1683.25,3,5049.75,Bihar,East,Bank Transfer
3029,S21366,18-05-2024 16:12,Groceries,Milk,1161.67,3,3485.01,Andhra Pradesh,South,Bank Transfer
6581,S50327,16-08-2023 01:47,Home Goods,Coffee Maker,838.58,2,1677.16,Tamil Nadu,South,Debit Card
3118,N53600,09-12-2023 14:25,Books,Biography,1702.09,5,8510.45,Rajasthan,North,UPI
4746,E46746,29-01-2024 23:14,Home Goods,Coffee Maker,1017.01,5,5085.05,West Bengal,East,Bank Transfer
6655,N33486,18-11-2023 05:53,Apparel,Dress,245.06,4,980.24,Rajasthan,North,PayPal
1687,N53137,28-05-2023 11:16,Apparel,Sneakers,613.68,1,613.68,Uttar Pradesh,North,UPI
4026,S89949,06-10-2023 14:23,Home Goods,Pillow,700.01,3,2100.03,Andhra Pradesh,South,PayPal
1586,S29478,21-06-2024 07:18,Books,Kids' Book,1481.91,5,7409.55,Andhra Pradesh,South,UPI
8369,S63222,21-02-2023 02:29,Apparel,Sneakers,734.01,4,2936.04,Tamil Nadu,South,Bank Transfer
7588,S74212,09-08-2024 17:52,Electronics,Tablet,342.25,4,1369,Karnataka,South,Bank Transfer
9811,W07297,19-08-2023 19:24,Books,Biography,349.2,2,698.4,Gujarat,West,PayPal
8878,S25698,23-04-2024 18:51,Apparel,Jacket,1729.84,2,3459.68,Andhra Pradesh,South,Credit Card
3336,N86656,13-09-2023 01:12,Groceries,Eggs,1685.51,4,6742.04,Rajasthan,North,Bank Transfer
3544,W34295,22-05-2023 12:56,Books,Fiction Novel,816.78,3,2450.34,Gujarat,West,Debit Card
2817,S88225,27-10-2024 01:10,Groceries,Vegetables,1672.61,4,6690.44,Karnataka,South,Bank Transfer
6772,N58343,03-06-2024 03:15,Apparel,Dress,1523.68,2,3047.36,Rajasthan,North,Debit Card
1455,W44835,07-12-2023 03:30,Beauty,Shampoo,701.32,2,1402.64,Maharashtra,West,PayPal
1883,W89195,11-12-2023 17:50,Groceries,Fruits,1352.06,4,5408.24,Maharashtra,West,Debit Card
5120,S38049,12-07-2024 06:54,Groceries,Milk,1236.54,2,2473.08,Tamil Nadu,South,UPI
5812,S24076,03-08-2023 16:47,Beauty,Moisturizer,1069.53,1,1069.53,Andhra Pradesh,South,Bank Transfer
1064,W89521,28-04-2024 13:35,Books,Fiction Novel,338.23,3,1014.69,Madhya Pradesh,West,Credit Card
5450,S85321,26-12-2024 20:19,Books,Kids' Book,1827.17,5,9135.85,Karnataka,South,UPI
5828,E30208,02-08-2023 05:24,Home Goods,Vacuum Cleaner,1863.46,3,5590.38,Bihar,East,PayPal
2419,W20057,10-12-2024 23:18,Apparel,Jacket,1308.54,4,5234.16,Maharashtra,West,Bank Transfer
5372,W10769,01-10-2023 20:49,Books,Fiction Novel,1889.16,3,5667.48,Gujarat,West,PayPal
3316,W36740,21-07-2024 00:57,Electronics,Headphones,1683.26,2,3366.52,Gujarat,West,Debit Card
8401,W38337,15-07-2023 17:38,Groceries,Bread,1486.28,4,5945.12,Madhya Pradesh,West,PayPal
7500,N60920,30-04-2023 11:28,Home Goods,Desk Lamp,598.49,1,598.49,Uttar Pradesh,North,Debit Card
8113,E50794,19-12-2024 09:59,Electronics,Smartwatch,420.05,1,420.05,Bihar,East,Debit Card
5743,N18292,01-09-2023 07:32,Books,Cookbook,758.47,1,758.47,Uttar Pradesh,North,Credit Card
8364,S01460,20-10-2024 14:01,Groceries,Milk,453.87,4,1815.48,Tamil Nadu,South,Bank Transfer
734,N40873,21-10-2024 21:11,Apparel,T-shirt,1183.72,4,4734.88,Uttar Pradesh,North,PayPal
4224,N26584,27-04-2023 23:09,Home Goods,Pillow,1691.58,5,8457.9,Rajasthan,North,Bank Transfer
6030,W45631,30-09-2023 16:58,Home Goods,Desk Lamp,1211.64,2,2423.28,Maharashtra,West,PayPal
4620,W98718,02-02-2024 11:50,Books,Fiction Novel,1637.19,2,3274.38,Maharashtra,West,UPI
6942,U37386,24-04-2024 21:09,Groceries,Eggs,1829.95,4,7319.8,Assam,Unknown,Bank Transfer
5451,W27089,06-03-2024 18:40,Groceries,Eggs,350.54,1,350.54,Gujarat,West,Credit Card
1649,S72468,16-06-2023 16:43,Electronics,Smartphone,1726.49,2,3452.98,Andhra Pradesh,South,Bank Transfer
14,S19400,03-07-2023 18:30,Groceries,Eggs,112.17,1,112.17,Karnataka,South,PayPal
5771,S81071,25-05-2024 19:08,Electronics,Laptop,616.08,4,2464.32,Andhra Pradesh,South,Bank Transfer
7197,N83727,13-05-2023 18:05,Groceries,Bread,335.34,1,335.34,Rajasthan,North,Bank Transfer
2659,W18281,15-05-2024 12:00,Electronics,Tablet,1888.29,2,3776.58,Madhya Pradesh,West,Credit Card
9220,W57249,01-06-2023 14:51,Beauty,Perfume,782.69,3,2348.07,Gujarat,West,Debit Card
660,S70534,11-06-2024 11:51,Beauty,Lipstick,649.65,1,649.65,Andhra Pradesh,South,PayPal
2009,E63830,22-05-2024 14:57,Apparel,Jacket,167.53,4,670.12,West Bengal,East,PayPal
164,N22473,16-02-2024 22:25,Groceries,Fruits,423.58,1,423.58,Uttar Pradesh,North,PayPal
8655,N12906,28-05-2023 16:41,Beauty,Sunscreen,1819.75,3,5459.25,Rajasthan,North,PayPal
8016,S71115,11-12-2024 03:57,Electronics,Smartwatch,1130.23,1,1130.23,Tamil Nadu,South,Credit Card
1430,W50462,18-02-2024 08:51,Groceries,Eggs,793.41,1,793.41,Madhya Pradesh,West,PayPal
4194,W64621,27-04-2024 00:07,Home Goods,Pillow,524.73,3,1574.19,Maharashtra,West,Bank Transfer
4788,W85507,16-04-2024 21:38,Home Goods,Pillow,334.4,2,668.8,Madhya Pradesh,West,Credit Card
9135,N91902,14-02-2024 00:11,Books,Fiction Novel,1968.19,5,9840.95,Uttar Pradesh,North,Debit Card
7564,S56063,20-02-2024 01:14,Beauty,Shampoo,992.56,4,3970.24,Karnataka,South,Debit Card
4096,W74194,25-07-2024 08:17,Books,Biography,576.72,5,2883.6,Gujarat,West,Bank Transfer
2989,W01174,16-04-2024 23:57,Apparel,Sneakers,1446.69,3,4340.07,Gujarat,West,Bank Transfer
4302,S88825,11-02-2023 12:48,Books,Biography,1088.84,3,3266.52,Tamil Nadu,South,PayPal
607,E76345,16-08-2023 15:42,Electronics,Tablet,1242.43,1,1242.43,West Bengal,East,Debit Card
1967,N92864,13-09-2024 03:41,Groceries,Bread,1542.41,1,1542.41,Uttar Pradesh,North,UPI
9127,U76414,27-04-2023 06:27,Apparel,Jacket,1914.51,3,5743.53,Kerala,Unknown,Debit Card
4654,S75520,11-03-2023 20:14,Electronics,Headphones,914.3,3,2742.9,Karnataka,South,Debit Card
514,S87675,15-07-2024 12:06,Home Goods,Vacuum Cleaner,1537.74,4,6150.96,Tamil Nadu,South,Debit Card
7181,W96313,29-01-2023 05:23,Books,Kids' Book,1228.72,5,6143.6,Maharashtra,West,Bank Transfer
3679,S53120,16-04-2023 21:41,Electronics,Smartphone,1221.71,4,4886.84,Tamil Nadu,South,UPI
4421,E89284,23-08-2023 20:03,Home Goods,Blender,1499.12,3,4497.36,West Bengal,East,PayPal
787,E58610,01-08-2024 16:44,Books,Fiction Novel,1608.02,1,1608.02,Bihar,East,Credit Card
552,N86896,22-07-2024 04:40,Home Goods,Vacuum Cleaner,1132.08,1,1132.08,Rajasthan,North,Debit Card
5886,W47775,31-03-2023 00:30,Books,Kids' Book,1241.25,1,1241.25,Gujarat,West,Bank Transfer
5486,E69932,30-07-2024 19:00,Beauty,Perfume,753.22,3,2259.66,Bihar,East,Bank Transfer
7371,N45270,09-01-2024 15:17,Apparel,T-shirt,1132.1,1,1132.1,Uttar Pradesh,North,Bank Transfer
2258,W98308,29-05-2023 15:24,Home Goods,Vacuum Cleaner,1594.57,3,4783.71,Madhya Pradesh,West,PayPal
4968,W31076,29-06-2023 23:22,Home Goods,Coffee Maker,1551.74,1,1551.74,Madhya Pradesh,West,Credit Card
2489,S29089,06-05-2024 12:07,Books,Cookbook,553.1,1,553.1,Andhra Pradesh,South,Debit Card
7991,W17680,15-06-2023 00:16,Home Goods,Pillow,1900.97,1,1900.97,Gujarat,West,PayPal
6180,S35378,21-05-2023 10:58,Groceries,Vegetables,1781.05,5,8905.25,Tamil Nadu,South,PayPal
2786,W23579,06-07-2024 01:12,Beauty,Lipstick,494.2,4,1976.8,Madhya Pradesh,West,Debit Card
713,E80940,22-10-2023 06:04,Books,Kids' Book,1796.55,3,5389.65,West Bengal,East,UPI
3284,W55195,20-11-2023 14:48,Apparel,Sneakers,1485.03,2,2970.06,Maharashtra,West,Credit Card
2131,E28412,01-08-2023 15:22,Beauty,Shampoo,1136.25,1,1136.25,West Bengal,East,UPI
5408,W34189,04-09-2024 03:48,Apparel,Jeans,343.08,4,1372.32,Maharashtra,West,Credit Card
9790,W00488,09-01-2024 05:29,Electronics,Tablet,1337,1,1337,Madhya Pradesh,West,Credit Card
7169,S13319,03-10-2024 22:00,Books,Biography,293.2,1,293.2,Karnataka,South,PayPal
5437,N27850,08-11-2024 19:18,Apparel,Dress,486.42,2,972.84,Uttar Pradesh,North,PayPal
2333,W76526,03-09-2024 05:29,Beauty,Lipstick,1918.73,4,7674.92,Madhya Pradesh,West,Credit Card
892,N92183,14-04-2023 19:36,Books,Cookbook,1976.44,3,5929.32,Rajasthan,North,Bank Transfer
6237,N13904,19-04-2024 11:33,Home Goods,Pillow,580.28,4,2321.12,Rajasthan,North,PayPal
1270,E61549,13-08-2024 13:41,Electronics,Smartphone,526.73,5,2633.65,Bihar,East,Credit Card
8001,E44993,12-01-2024 16:13,Home Goods,Blender,1449.16,3,4347.48,Bihar,East,Bank Transfer
6423,E45183,26-01-2024 08:17,Books,Fiction Novel,896.31,5,4481.55,West Bengal,East,Debit Card
9080,W31476,26-10-2024 00:24,Home Goods,Pillow,1414.38,2,2828.76,Madhya Pradesh,West,UPI
8253,E44442,22-02-2023 08:23,Books,Science Textbook,348.96,5,1744.8,West Bengal,East,PayPal
4742,S31705,10-02-2024 04:35,Groceries,Bread,1230.42,1,1230.42,Tamil Nadu,South,Debit Card
5922,W81811,04-09-2023 18:52,Beauty,Sunscreen,1061.16,3,3183.48,Madhya Pradesh,West,Debit Card
9845,N01965,21-06-2023 03:31,Books,Science Textbook,1698.21,3,5094.63,Uttar Pradesh,North,UPI
3220,W47500,08-12-2023 18:39,Home Goods,Vacuum Cleaner,858.04,1,858.04,Madhya Pradesh,West,Credit Card
749,E12044,01-01-2024 12:45,Electronics,Headphones,1757.27,2,3514.54,Bihar,East,Bank Transfer
243,E09669,07-06-2023 14:49,Groceries,Bread,1670.55,3,5011.65,West Bengal,East,PayPal
7278,W11420,02-07-2024 20:59,Apparel,Jeans,396.64,3,1189.92,Maharashtra,West,Credit Card
7020,E00237,31-01-2024 22:57,Beauty,Perfume,866.28,1,866.28,Bihar,East,Credit Card
8392,E54635,29-01-2023 19:43,Groceries,Fruits,953.57,1,953.57,Bihar,East,UPI
6067,N01250,03-08-2024 12:17,Apparel,Jacket,229.67,4,918.68,Uttar Pradesh,North,Credit Card
590,N14093,14-01-2024 23:27,Home Goods,Vacuum Cleaner,1446.08,2,2892.16,Rajasthan,North,UPI
5409,N09584,02-06-2023 10:27,Groceries,Vegetables,1044.57,2,2089.14,Rajasthan,North,Bank Transfer
7931,E68322,29-07-2024 11:25,Home Goods,Pillow,,,105.17,,East,
2782,S73316,19-10-2023 19:38,Books,Kids' Book,771.63,3,2314.89,Karnataka,South,UPI
676,N13681,09-12-2024 21:58,Home Goods,Pillow,169.33,5,846.65,Uttar Pradesh,North,Bank Transfer
7695,E94103,21-01-2024 09:05,Apparel,Sneakers,1307.11,5,6535.55,Bihar,East,Bank Transfer
2742,S56516,18-05-2023 01:01,Electronics,Smartwatch,1500.99,3,4502.97,Tamil Nadu,South,Credit Card
1155,S86222,20-07-2023 11:11,Books,Kids' Book,1277.71,2,2555.42,Karnataka,South,UPI
3180,S01396,25-04-2024 18:24,Apparel,Sneakers,1199.47,5,5997.35,Karnataka,South,UPI
1896,W71759,05-04-2023 16:18,Beauty,Perfume,1661.85,5,8309.25,Madhya Pradesh,West,UPI
9580,N97984,24-02-2024 23:39,Electronics,Headphones,545.14,4,2180.56,Rajasthan,North,Debit Card
953,N91640,10-03-2024 14:00,Books,Fiction Novel,,,1980.15,,North,
3145,S63214,01-02-2023 04:02,Apparel,T-shirt,1304.09,3,3912.27,Karnataka,South,Credit Card
3447,E33749,07-06-2024 11:37,Electronics,Smartphone,1974.96,5,9874.8,Bihar,East,UPI
2872,E02673,11-11-2024 18:23,Electronics,Headphones,140.01,4,560.04,Bihar,East,PayPal
7981,S32406,28-12-2023 04:06,Beauty,Sunscreen,524.66,4,2098.64,Karnataka,South,Credit Card
7189,S98638,31-03-2024 03:14,Apparel,Dress,1020.28,3,3060.84,Karnataka,South,Debit Card
3981,E65210,19-08-2023 16:29,Beauty,Lipstick,1533.71,2,3067.42,West Bengal,East,Debit Card
7820,W59968,20-04-2024 03:18,Apparel,Dress,245.46,4,981.84,Gujarat,West,Bank Transfer
4360,S30270,12-09-2023 18:58,Apparel,Jeans,1598.7,3,4796.1,Andhra Pradesh,South,Debit Card
5874,S29387,06-12-2023 20:35,Beauty,Perfume,1763.48,5,8817.4,Andhra Pradesh,South,Debit Card
8321,S87524,20-04-2024 07:28,Beauty,Moisturizer,1057.38,2,2114.76,Tamil Nadu,South,PayPal
1605,E64394,02-03-2023 09:15,Groceries,Fruits,298.76,4,1195.04,Bihar,East,UPI
573,N37114,10-08-2024 11:53,Groceries,Bread,464.51,3,1393.53,Uttar Pradesh,North,UPI
1261,U65431,06-07-2023 02:45,Beauty,Shampoo,905.56,2,1811.12,Odisha,Unknown,Credit Card
6062,W67530,26-04-2023 14:08,Home Goods,Desk Lamp,1514.6,1,1514.6,Madhya Pradesh,West,Debit Card
4707,W26263,25-08-2023 23:16,Home Goods,Blender,509.19,2,1018.38,Madhya Pradesh,West,Debit Card
8214,W32107,18-06-2023 05:42,Home Goods,Coffee Maker,1592.25,2,3184.5,Maharashtra,West,UPI
5773,S28797,26-10-2023 00:26,Books,Science Textbook,1616.15,1,1616.15,Karnataka,South,UPI
3355,E40045,07-10-2023 10:31,Groceries,Milk,1716.55,1,1716.55,Bihar,East,Credit Card
7739,W18045,13-02-2024 12:03,Books,Science Textbook,419.12,4,1676.48,Madhya Pradesh,West,PayPal
4958,W15531,16-08-2024 00:19,Home Goods,Desk Lamp,1591.22,4,6364.88,Gujarat,West,Bank Transfer
7315,S65770,26-11-2023 19:48,Electronics,Tablet,1243.29,4,4973.16,Karnataka,South,PayPal
4314,S06287,15-04-2024 17:36,Electronics,Smartwatch,1764.82,3,5294.46,Karnataka,South,Debit Card
3619,E95253,20-11-2024 05:46,Home Goods,Pillow,1999.67,2,3999.34,West Bengal,East,PayPal
8806,E47697,11-04-2024 21:20,Home Goods,Vacuum Cleaner,1194.01,2,2388.02,Bihar,East,Debit Card
8549,S67644,09-11-2024 09:49,Home Goods,Vacuum Cleaner,526.92,5,2634.6,Andhra Pradesh,South,Bank Transfer
7389,E01604,22-03-2024 08:35,Beauty,Moisturizer,1576.83,5,7884.15,Bihar,East,UPI
482,W04854,24-05-2024 23:49,Apparel,Jeans,1536.53,1,1536.53,Gujarat,West,PayPal
7903,S23433,01-01-2024 20:37,Beauty,Perfume,1222.2,4,4888.8,Tamil Nadu,South,Debit Card
5876,N66235,17-10-2023 15:13,Electronics,Tablet,1482,5,7410,Uttar Pradesh,North,PayPal
3243,W58841,12-10-2023 01:53,Beauty,Moisturizer,1347.17,3,4041.51,Madhya Pradesh,West,PayPal
4091,W30494,24-03-2023 05:23,Groceries,Fruits,1659.32,2,3318.64,Maharashtra,West,Credit Card
9277,W62084,21-08-2023 20:42,Books,Kids' Book,1466.18,5,7330.9,Madhya Pradesh,West,Debit Card
8782,W75069,21-04-2023 01:56,Groceries,Fruits,1586.93,3,4760.79,Gujarat,West,Bank Transfer
529,W86702,07-12-2024 14:18,Electronics,Tablet,957.91,3,2873.73,Madhya Pradesh,West,PayPal
9926,W36376,29-12-2024 01:44,Beauty,Sunscreen,1428.58,1,1428.58,Gujarat,West,Credit Card
9156,N81544,24-03-2024 13:22,Home Goods,Desk Lamp,995.65,5,4978.25,Rajasthan,North,Credit Card
8427,S18483,27-01-2024 17:10,Beauty,Lipstick,1929.68,4,7718.72,Tamil Nadu,South,Debit Card
2560,W18884,09-05-2023 02:43,Home Goods,Vacuum Cleaner,834.49,4,3337.96,Madhya Pradesh,West,UPI
5555,N26100,07-12-2023 02:08,Apparel,Jacket,727.04,1,727.04,Uttar Pradesh,North,Debit Card
8874,E95076,20-01-2024 23:12,Electronics,Laptop,1240.73,3,3722.19,West Bengal,East,PayPal
6817,N59786,16-12-2024 03:21,Electronics,Smartphone,217.57,5,1087.85,Uttar Pradesh,North,Credit Card
9950,W99439,23-02-2024 22:12,Books,Science Textbook,166.84,1,166.84,Maharashtra,West,Debit Card
7446,S13812,14-11-2023 02:29,Electronics,Smartwatch,1422.23,4,5688.92,Tamil Nadu,South,UPI
2938,N45250,17-01-2024 02:50,Groceries,Eggs,1395.1,4,5580.4,Uttar Pradesh,North,Bank Transfer
2820,S42289,18-02-2023 01:34,Home Goods,Desk Lamp,1312.32,4,5249.28,Karnataka,South,Debit Card
8235,W50977,10-01-2024 22:25,Electronics,Smartphone,509.27,3,1527.81,Madhya Pradesh,West,UPI
8397,N51116,08-05-2024 17:49,Beauty,Perfume,1282.91,2,2565.82,Uttar Pradesh,North,Debit Card
4726,E56363,07-04-2023 12:47,Home Goods,Coffee Maker,1385.09,2,2770.18,Bihar,East,UPI
4002,E53804,16-09-2023 00:46,Beauty,Shampoo,737.98,3,2213.94,West Bengal,East,Credit Card
7127,W56914,06-01-2024 15:50,Books,Fiction Novel,1980.84,2,3961.68,Madhya Pradesh,West,PayPal
5007,E24932,20-04-2024 05:53,Electronics,Smartphone,1006.33,3,3018.99,Bihar,East,Debit Card
3209,W83422,27-02-2024 21:08,Books,Biography,519.34,1,519.34,Maharashtra,West,Credit Card
647,S12438,04-08-2024 21:15,Home Goods,Desk Lamp,1631.07,2,3262.14,Karnataka,South,Debit Card
924,E24298,31-10-2024 06:09,Groceries,Milk,1570.99,1,1570.99,West Bengal,East,UPI
9885,S32140,14-01-2023 19:11,Apparel,Jacket,1995.54,2,3991.08,Tamil Nadu,South,PayPal
5570,N36849,27-10-2023 16:49,Beauty,Moisturizer,1434.99,2,2869.98,Uttar Pradesh,North,UPI
2034,N21114,06-02-2024 19:27,Groceries,Eggs,920.51,5,4602.55,Rajasthan,North,Debit Card
4975,S16195,16-04-2023 02:36,Books,Cookbook,593.1,3,1779.3,Andhra Pradesh,South,PayPal
4940,S12252,28-05-2023 18:32,Home Goods,Desk Lamp,120.33,3,360.99,Tamil Nadu,South,Debit Card
1284,E27630,17-04-2024 22:02,Groceries,Vegetables,1673.89,2,3347.78,Bihar,East,UPI
6318,W01048,02-04-2024 14:27,Beauty,Sunscreen,1668.26,1,1668.26,Gujarat,West,Debit Card
9244,W20802,27-03-2024 00:27,Groceries,Milk,1550.33,1,1550.33,Madhya Pradesh,West,Bank Transfer
4198,S56647,20-05-2024 11:36,Apparel,Sneakers,1816.81,2,3633.62,Karnataka,South,Debit Card
2698,S81732,02-03-2023 00:37,Home Goods,Vacuum Cleaner,1445.68,1,1445.68,Andhra Pradesh,South,Debit Card
1851,S14737,18-02-2024 11:56,Apparel,T-shirt,422.82,4,1691.28,Tamil Nadu,South,Debit Card
8880,W03179,19-11-2024 08:48,Books,Kids' Book,1120.57,3,3361.71,Gujarat,West,UPI
459,W04081,27-11-2024 08:46,Electronics,Smartwatch,366.35,4,1465.4,Gujarat,West,Credit Card
6774,S01848,14-02-2024 13:38,Groceries,Bread,1303.75,4,5215,Karnataka,South,UPI
158,W09405,27-02-2023 13:12,Groceries,Fruits,1903.52,5,9517.6,Gujarat,West,Bank Transfer
6327,N48613,22-02-2023 05:30,Books,Science Textbook,667.48,4,2669.92,Rajasthan,North,Debit Card
1176,W13468,19-02-2024 08:58,Beauty,Lipstick,578.4,5,2892,Maharashtra,West,Bank Transfer
5199,E99561,09-05-2024 17:16,Books,Kids' Book,866.72,3,2600.16,West Bengal,East,Debit Card
2448,W87901,16-12-2024 13:33,Beauty,Moisturizer,1636.66,5,8183.3,Maharashtra,West,UPI
6823,W83608,18-06-2023 15:03,Groceries,Eggs,1565.5,3,4696.5,Gujarat,West,Credit Card
5879,N34209,21-09-2024 14:07,Home Goods,Vacuum Cleaner,1625.57,1,1625.57,Rajasthan,North,Debit Card
9446,S77672,06-07-2023 00:46,Groceries,Milk,146.57,3,439.71,Andhra Pradesh,South,Credit Card
6063,W48213,29-08-2024 09:46,Apparel,Jeans,1253.39,4,5013.56,Maharashtra,West,Debit Card
2103,N34854,11-03-2023 04:34,Apparel,Dress,264.29,1,264.29,Uttar Pradesh,North,Debit Card
7770,S77944,18-11-2024 04:02,Books,Biography,546.65,1,546.65,Tamil Nadu,South,UPI
2144,N67684,11-04-2024 06:57,Apparel,Jacket,1318.48,1,1318.48,Uttar Pradesh,North,PayPal
5916,W40209,22-07-2023 00:05,Home Goods,Pillow,1357.55,3,4072.65,Maharashtra,West,Credit Card
9396,N13607,26-12-2023 20:38,Apparel,Sneakers,1946.84,5,9734.2,Rajasthan,North,Credit Card
1098,N71227,21-10-2024 00:36,Apparel,Sneakers,1771.55,1,1771.55,Uttar Pradesh,North,Debit Card
6530,S69375,18-05-2024 03:59,Electronics,Smartphone,871.71,1,871.71,Karnataka,South,UPI
9909,S99950,16-04-2023 21:48,Beauty,Sunscreen,1544.67,5,7723.35,Andhra Pradesh,South,Credit Card
8952,N30857,19-03-2023 18:57,Beauty,Lipstick,713.34,2,1426.68,Rajasthan,North,Debit Card
6700,S26103,28-04-2023 00:47,Home Goods,Desk Lamp,692.51,3,2077.53,Andhra Pradesh,South,Credit Card
3366,E11187,15-05-2023 22:57,Apparel,Jeans,634.61,3,1903.83,Bihar,East,PayPal
4758,E53713,31-07-2024 04:01,Beauty,Sunscreen,204.18,2,408.36,West Bengal,East,PayPal
6912,N17996,24-05-2023 19:55,Home Goods,Vacuum Cleaner,1767.96,5,8839.8,Rajasthan,North,Credit Card
7367,S71110,09-01-2023 07:13,Groceries,Eggs,1463.26,4,5853.04,Karnataka,South,PayPal
6570,E02193,28-10-2024 04:23,Books,Science Textbook,317.46,4,1269.84,West Bengal,East,Bank Transfer
1085,S53147,18-01-2023 03:51,Books,Biography,453.39,4,1813.56,Andhra Pradesh,South,Debit Card
4882,E94207,27-04-2024 15:55,Groceries,Milk,1884.03,1,1884.03,West Bengal,East,Bank Transfer
2026,E34961,17-01-2024 12:17,Groceries,Vegetables,183.95,1,183.95,Bihar,East,UPI
9228,N04792,17-05-2024 17:08,Books,Science Textbook,788.54,4,3154.16,Rajasthan,North,Credit Card
4306,N48153,20-02-2024 00:28,Beauty,Perfume,694.78,2,1389.56,Uttar Pradesh,North,Bank Transfer
8041,S69603,28-02-2023 15:29,Beauty,Sunscreen,1921.44,3,5764.32,Karnataka,South,Debit Card
